treatment_order,city_key,grid_id,station_event_id,opening_month,status,active_families,selected_method,donor_scope,control_city_key,control_grid_id,control_unit_key,candidate_count,candidate_city_count,training_feature_count,holdout_feature_count,training_distance,holdout_rms_standardized_gap,holdout_max_abs_standardized_gap,training_distance_threshold,holdout_rms_threshold,holdout_max_abs_threshold,control_selection_uses_post_outcome,failure_reason
242,shenzhen,g00179x00090,shenzhen_station_7b279fa7c3c8,2011-06,pending,,,,,,,,,,,,,,,,,False,
243,shenzhen,g00179x00099,shenzhen_station_938d7c433c7b,2011-06,pending,,,,,,,,,,,,,,,,,False,
244,shenzhen,g00179x00108,shenzhen_station_f39a8d2d7526,2011-06,pending,,,,,,,,,,,,,,,,,False,
245,shenzhen,g00180x00091,shenzhen_station_6fc4685e09b9,2011-06,pending,,,,,,,,,,,,,,,,,False,
246,shenzhen,g00180x00093,shenzhen_station_c29e7c7e266e,2011-06,pending,,,,,,,,,,,,,,,,,False,
247,shenzhen,g00180x00097,shenzhen_station_09e4ec36964e,2011-06,pending,,,,,,,,,,,,,,,,,False,
248,shenzhen,g00181x00115,shenzhen_station_3fc3a5e97716,2011-06,pending,,,,,,,,,,,,,,,,,False,
249,changchun,g00165x00235,changchun_station_f75a53625bbf,2011-06,pending,,,,,,,,,,,,,,,,,False,
250,changchun,g00167x00235,changchun_station_9c7a21e87c86,2011-06,pending,,,,,,,,,,,,,,,,,False,
251,changchun,g00170x00235,changchun_station_b6674b60356c,2011-06,pending,,,,,,,,,,,,,,,,,False,
252,changchun,g00171x00235,changchun_station_fc1f3ebeaf47,2011-06,pending,,,,,,,,,,,,,,,,,False,
253,changchun,g00175x00235,changchun_station_8a0c401ede48,2011-06,pending,,,,,,,,,,,,,,,,,False,
254,changchun,g00178x00235,changchun_station_2977b6dd0aef,2011-06,pending,,,,,,,,,,,,,,,,,False,
255,shanghai,g00170x00119,shanghai_station_9b2f30bfaf16,2011-06,pending,,,,,,,,,,,,,,,,,False,
256,shanghai,g00172x00118,shanghai_station_473c4aae2524,2011-06,pending,,,,,,,,,,,,,,,,,False,
257,chongqing,g00326x00251,chongqing_station_713e4068d5ae,2011-07,pending,,,,,,,,,,,,,,,,,False,
258,chongqing,g00327x00253,chongqing_station_d781dc08b1cd,2011-07,pending,,,,,,,,,,,,,,,,,False,
259,chongqing,g00327x00255,chongqing_station_ba9a458743ef,2011-07,pending,,,,,,,,,,,,,,,,,False,
260,chongqing,g00330x00247,chongqing_station_e2ced9e5a533,2011-07,pending,,,,,,,,,,,,,,,,,False,
261,chongqing,g00330x00263,chongqing_station_93f78de9de14,2011-07,pending,,,,,,,,,,,,,,,,,False,
262,chongqing,g00331x00246,chongqing_station_cddbf044a548,2011-07,pending,,,,,,,,,,,,,,,,,False,
263,chongqing,g00331x00266,chongqing_station_7d35caa50556,2011-07,pending,,,,,,,,,,,,,,,,,False,
264,xian,g00124x00261,xian_station_b923f4cd413d,2011-09,pending,,,,,,,,,,,,,,,,,False,
265,xian,g00128x00261,xian_station_2ab2d017e64d,2011-09,pending,,,,,,,,,,,,,,,,,False,
266,xian,g00130x00261,xian_station_24b54e2b7ca2,2011-09,pending,,,,,,,,,,,,,,,,,False,
267,xian,g00132x00261,xian_station_98ab1f2fa183,2011-09,pending,,,,,,,,,,,,,,,,,False,
268,xian,g00134x00261,xian_station_41050137a838,2011-09,pending,,,,,,,,,,,,,,,,,False,
269,xian,g00136x00261,xian_station_7d780bfcbe97,2011-09,pending,,,,,,,,,,,,,,,,,False,
270,xian,g00138x00261,xian_station_be20188d378d,2011-09,pending,,,,,,,,,,,,,,,,,False,
271,xian,g00140x00261,xian_station_31dc96419755,2011-09,pending,,,,,,,,,,,,,,,,,False,
272,xian,g00143x00261,xian_station_e4b00fc8a3b0,2011-09,pending,,,,,,,,,,,,,,,,,False,
273,xian,g00145x00261,xian_station_48b658dcc6f3,2011-09,pending,,,,,,,,,,,,,,,,,False,
274,xian,g00148x00261,xian_station_6574b5363b4d,2011-09,pending,,,,,,,,,,,,,,,,,False,
275,xian,g00151x00261,xian_station_0cbfff0ec1de,2011-09,pending,,,,,,,,,,,,,,,,,False,
276,xian,g00154x00261,xian_station_0713c4564cce,2011-09,pending,,,,,,,,,,,,,,,,,False,
277,xian,g00156x00261,xian_station_9b9939fdb617,2011-09,pending,,,,,,,,,,,,,,,,,False,
278,xian,g00159x00262,xian_station_e726793893fc,2011-09,pending,,,,,,,,,,,,,,,,,False,
279,xian,g00161x00261,xian_station_0728684ba758,2011-09,pending,,,,,,,,,,,,,,,,,False,
280,xian,g00165x00260,xian_station_4cde7c137235,2011-09,pending,,,,,,,,,,,,,,,,,False,
281,chongqing,g00332x00270,chongqing_station_e0333cb89a78,2011-09,pending,,,,,,,,,,,,,,,,,False,
282,chongqing,g00333x00261,chongqing_station_c75ca63de02e,2011-09,pending,,,,,,,,,,,,,,,,,False,
283,chongqing,g00335x00260,chongqing_station_d85538f588f5,2011-09,pending,,,,,,,,,,,,,,,,,False,
284,chongqing,g00340x00258,chongqing_station_759049b6fe56,2011-09,pending,,,,,,,,,,,,,,,,,False,
285,chongqing,g00341x00261,chongqing_station_ccd0bdd5da2a,2011-09,pending,,,,,,,,,,,,,,,,,False,
286,chongqing,g00341x00263,chongqing_station_6626ca52f313,2011-09,pending,,,,,,,,,,,,,,,,,False,
287,chongqing,g00342x00263,chongqing_station_4c6aea476d2f,2011-09,pending,,,,,,,,,,,,,,,,,False,
288,chongqing,g00349x00267,chongqing_station_5d03fb12a2ad,2011-09,pending,,,,,,,,,,,,,,,,,False,
289,chongqing,g00350x00266,chongqing_station_5c90dcb66218,2011-09,pending,,,,,,,,,,,,,,,,,False,
290,chongqing,g00354x00265,chongqing_station_6a7bbf2398ae,2011-09,pending,,,,,,,,,,,,,,,,,False,
291,chongqing,g00357x00266,chongqing_station_261e9453b3d2,2011-10,pending,,,,,,,,,,,,,,,,,False,
292,chongqing,g00360x00267,chongqing_station_d7997bafac81,2011-10,pending,,,,,,,,,,,,,,,,,False,
293,chongqing,g00326x00248,chongqing_station_8dc8c76d7bb4,2011-10,pending,,,,,,,,,,,,,,,,,False,
294,chongqing,g00360x00270,chongqing_station_b1e2b649e671,2011-11,pending,,,,,,,,,,,,,,,,,False,
295,chongqing,g00316x00268,chongqing_station_cb863c91388f,2011-12,pending,,,,,,,,,,,,,,,,,False,
296,chongqing,g00318x00268,chongqing_station_eca7ea8b8ba4,2011-12,pending,,,,,,,,,,,,,,,,,False,
297,chongqing,g00320x00268,chongqing_station_87de56c3ffa4,2011-12,pending,,,,,,,,,,,,,,,,,False,
298,chongqing,g00322x00268,chongqing_station_adc9e6bf8f43,2011-12,pending,,,,,,,,,,,,,,,,,False,
299,chongqing,g00324x00267,chongqing_station_4a073f9acd2b,2011-12,pending,,,,,,,,,,,,,,,,,False,
300,chongqing,g00347x00264,chongqing_station_0413d4b04c3e,2011-12,pending,,,,,,,,,,,,,,,,,False,
301,chongqing,g00361x00274,chongqing_station_2c45d9661e35,2011-12,pending,,,,,,,,,,,,,,,,,False,
302,chongqing,g00363x00276,chongqing_station_3b43264ae853,2011-12,pending,,,,,,,,,,,,,,,,,False,
303,chongqing,g00366x00279,chongqing_station_25e616484de6,2011-12,pending,,,,,,,,,,,,,,,,,False,
304,chongqing,g00367x00280,chongqing_station_d1a8d928651d,2011-12,pending,,,,,,,,,,,,,,,,,False,
305,shenyang,g00116x00199,shenyang_station_b2cc41bd601b,2011-12,pending,,,,,,,,,,,,,,,,,False,
306,shenyang,g00123x00193,shenyang_station_01414f3fac89,2011-12,pending,,,,,,,,,,,,,,,,,False,
307,shenyang,g00128x00194,shenyang_station_1e64e54b6688,2011-12,pending,,,,,,,,,,,,,,,,,False,
308,shenyang,g00132x00197,shenyang_station_eee54eaa78be,2011-12,pending,,,,,,,,,,,,,,,,,False,
309,shenyang,g00135x00194,shenyang_station_4aa3f21d74ed,2011-12,pending,,,,,,,,,,,,,,,,,False,
310,shenyang,g00140x00192,shenyang_station_56d6965fea07,2011-12,pending,,,,,,,,,,,,,,,,,False,
311,shenyang,g00142x00190,shenyang_station_6b8e0315f0d1,2011-12,pending,,,,,,,,,,,,,,,,,False,
312,shenyang,g00153x00189,shenyang_station_e608166842b9,2011-12,pending,,,,,,,,,,,,,,,,,False,
313,shenyang,g00157x00188,shenyang_station_0e0a0ae09d41,2011-12,pending,,,,,,,,,,,,,,,,,False,
314,shenyang,g00161x00187,shenyang_station_d33340f0e20e,2011-12,pending,,,,,,,,,,,,,,,,,False,
315,shenyang,g00163x00186,shenyang_station_689d152ece63,2011-12,pending,,,,,,,,,,,,,,,,,False,
316,shenyang,g00168x00186,shenyang_station_c4cdf4d22a6c,2011-12,pending,,,,,,,,,,,,,,,,,False,
317,shenyang,g00172x00186,shenyang_station_ae51a5d1cf53,2011-12,pending,,,,,,,,,,,,,,,,,False,
318,shenyang,g00176x00185,shenyang_station_415be1b3df7d,2011-12,pending,,,,,,,,,,,,,,,,,False,
319,shenyang,g00183x00183,shenyang_station_ad11e2f19766,2011-12,pending,,,,,,,,,,,,,,,,,False,
320,beijing,g00100x00172,beijing_station_b93cb3280de0,2011-12,pending,,,,,,,,,,,,,,,,,False,
321,beijing,g00102x00171,beijing_station_f34149f9f34a,2011-12,pending,,,,,,,,,,,,,,,,,False,
322,beijing,g00104x00171,beijing_station_7f6cbd235323,2011-12,pending,,,,,,,,,,,,,,,,,False,
323,beijing,g00106x00171,beijing_station_80288c4703ce,2011-12,pending,,,,,,,,,,,,,,,,,False,
324,beijing,g00111x00171,beijing_station_d55c8092786d,2011-12,pending,,,,,,,,,,,,,,,,,False,
325,beijing,g00114x00172,beijing_station_927df766ad58,2011-12,pending,,,,,,,,,,,,,,,,,False,
326,beijing,g00116x00174,beijing_station_a2ec1ce432e7,2011-12,pending,,,,,,,,,,,,,,,,,False,
327,beijing,g00146x00185,beijing_station_6510d8479ec1,2011-12,pending,,,,,,,,,,,,,,,,,False,
328,beijing,g00149x00181,beijing_station_eb3f1484b13f,2011-12,pending,,,,,,,,,,,,,,,,,False,
329,beijing,g00151x00181,beijing_station_1066eb477f82,2011-12,pending,,,,,,,,,,,,,,,,,False,
330,beijing,g00154x00180,beijing_station_c91b43e2c325,2011-12,pending,,,,,,,,,,,,,,,,,False,
331,beijing,g00157x00182,beijing_station_f281fc20287d,2011-12,pending,,,,,,,,,,,,,,,,,False,
332,beijing,g00159x00183,beijing_station_2b4fb7745540,2011-12,pending,,,,,,,,,,,,,,,,,False,
333,beijing,g00169x00225,beijing_station_c9378459e7e3,2011-12,pending,,,,,,,,,,,,,,,,,False,
334,beijing,g00169x00231,beijing_station_47095e4fd7ad,2011-12,pending,,,,,,,,,,,,,,,,,False,
335,beijing,g00169x00233,beijing_station_63431087e56a,2011-12,pending,,,,,,,,,,,,,,,,,False,
336,beijing,g00170x00238,beijing_station_cc3f8b4d4992,2011-12,pending,,,,,,,,,,,,,,,,,False,
337,chongqing,g00337x00259,chongqing_station_f027ab8d6b3c,2012-03,pending,,,,,,,,,,,,,,,,,False,
338,suzhou,g00131x00137,suzhou_station_597f9f2fe534,2012-04,pending,,,,,,,,,,,,,,,,,False,
339,suzhou,g00131x00139,suzhou_station_f92a18ad3f10,2012-04,pending,,,,,,,,,,,,,,,,,False,
340,suzhou,g00131x00142,suzhou_station_097902b09252,2012-04,pending,,,,,,,,,,,,,,,,,False,
341,suzhou,g00132x00143,suzhou_station_32c7d6293141,2012-04,pending,,,,,,,,,,,,,,,,,False,
342,suzhou,g00136x00145,suzhou_station_facc4d5ff3ac,2012-04,pending,,,,,,,,,,,,,,,,,False,
343,suzhou,g00136x00147,suzhou_station_c084e2ba4f6f,2012-04,pending,,,,,,,,,,,,,,,,,False,
344,suzhou,g00136x00149,suzhou_station_030499b72b22,2012-04,pending,,,,,,,,,,,,,,,,,False,
345,suzhou,g00137x00151,suzhou_station_5547aecec0d3,2012-04,pending,,,,,,,,,,,,,,,,,False,
346,suzhou,g00137x00156,suzhou_station_dd37ae7476d4,2012-04,pending,,,,,,,,,,,,,,,,,False,
347,suzhou,g00138x00160,suzhou_station_5609cefb01fc,2012-04,pending,,,,,,,,,,,,,,,,,False,
348,suzhou,g00138x00163,suzhou_station_52d1d211d120,2012-04,pending,,,,,,,,,,,,,,,,,False,
349,suzhou,g00139x00167,suzhou_station_d1c10364d20e,2012-04,pending,,,,,,,,,,,,,,,,,False,
350,suzhou,g00141x00173,suzhou_station_08089a7d174d,2012-04,pending,,,,,,,,,,,,,,,,,False,
351,suzhou,g00141x00176,suzhou_station_df35e534be26,2012-04,pending,,,,,,,,,,,,,,,,,False,
352,suzhou,g00141x00178,suzhou_station_0d051edbd926,2012-04,pending,,,,,,,,,,,,,,,,,False,
353,suzhou,g00141x00183,suzhou_station_f368a8ece2cc,2012-04,pending,,,,,,,,,,,,,,,,,False,
354,chongqing,g00341x00259,chongqing_station_2c61d27b8ec7,2012-05,pending,,,,,,,,,,,,,,,,,False,
355,changchun,g00180x00235,changchun_station_9dddd478667e,2012-05,pending,,,,,,,,,,,,,,,,,False,
356,changchun,g00184x00235,changchun_station_3892e1007c6f,2012-05,pending,,,,,,,,,,,,,,,,,False,
357,changchun,g00189x00232,changchun_station_174626e999c5,2012-05,pending,,,,,,,,,,,,,,,,,False,
358,changchun,g00191x00230,changchun_station_e30a5c9bc312,2012-05,pending,,,,,,,,,,,,,,,,,False,
359,kunming,g00161x00148,kunming_station_d07380b3dbfe,2012-06,pending,,,,,,,,,,,,,,,,,False,
360,kunming,g00174x00176,kunming_station_b805ab75d81f,2012-06,pending,,,,,,,,,,,,,,,,,False,
361,tianjin,g00148x00094,tianjin_station_d4bb519e9fc7,2012-07,pending,,,,,,,,,,,,,,,,,False,
362,tianjin,g00148x00099,tianjin_station_f4eda0cdba8e,2012-07,pending,,,,,,,,,,,,,,,,,False,
363,tianjin,g00148x00100,tianjin_station_97da8eb949f5,2012-07,pending,,,,,,,,,,,,,,,,,False,
364,tianjin,g00148x00109,tianjin_station_5d1e825bf43d,2012-07,pending,,,,,,,,,,,,,,,,,False,
365,tianjin,g00149x00111,tianjin_station_d8fb14f57b80,2012-07,pending,,,,,,,,,,,,,,,,,False,
366,tianjin,g00150x00086,tianjin_station_2319aee4b586,2012-07,pending,,,,,,,,,,,,,,,,,False,
367,tianjin,g00150x00090,tianjin_station_f11b00e01482,2012-07,pending,,,,,,,,,,,,,,,,,False,
368,tianjin,g00150x00115,tianjin_station_12bdeee3417b,2012-07,pending,,,,,,,,,,,,,,,,,False,
369,tianjin,g00151x00122,tianjin_station_8cfcfdb58d93,2012-07,pending,,,,,,,,,,,,,,,,,False,
370,tianjin,g00152x00124,tianjin_station_9fe8c1d19897,2012-07,pending,,,,,,,,,,,,,,,,,False,
371,tianjin,g00153x00129,tianjin_station_eac27d196abf,2012-07,pending,,,,,,,,,,,,,,,,,False,
372,chengdu,g00131x00246,chengdu_station_392d8f8de1df,2012-09,pending,,,,,,,,,,,,,,,,,False,
373,chengdu,g00135x00244,chengdu_station_cd6c936fee4b,2012-09,pending,,,,,,,,,,,,,,,,,False,
374,chengdu,g00136x00239,chengdu_station_d4c3020cebf9,2012-09,pending,,,,,,,,,,,,,,,,,False,
375,chengdu,g00138x00236,chengdu_station_10353506437a,2012-09,pending,,,,,,,,,,,,,,,,,False,
376,chengdu,g00140x00232,chengdu_station_38a22f9f9d82,2012-09,pending,,,,,,,,,,,,,,,,,False,
377,chengdu,g00142x00228,chengdu_station_d5375ec18f34,2012-09,pending,,,,,,,,,,,,,,,,,False,
378,chengdu,g00148x00221,chengdu_station_71651fd14e0d,2012-09,pending,,,,,,,,,,,,,,,,,False,
379,chengdu,g00153x00218,chengdu_station_f118ca5a3f23,2012-09,pending,,,,,,,,,,,,,,,,,False,
380,chongqing,g00337x00256,chongqing_station_ba967cd03530,2012-09,pending,,,,,,,,,,,,,,,,,False,
381,chongqing,g00337x00263,chongqing_station_1d5e208e3016,2012-09,pending,,,,,,,,,,,,,,,,,False,
382,chongqing,g00337x00266,chongqing_station_36de73a71128,2012-09,pending,,,,,,,,,,,,,,,,,False,
383,chongqing,g00338x00261,chongqing_station_d5d468f3326c,2012-09,pending,,,,,,,,,,,,,,,,,False,
384,chongqing,g00344x00253,chongqing_station_b089bcccd688,2012-09,pending,,,,,,,,,,,,,,,,,False,
385,chongqing,g00347x00249,chongqing_station_05567afe1320,2012-09,pending,,,,,,,,,,,,,,,,,False,
386,chongqing,g00348x00249,chongqing_station_4e9317a61567,2012-09,pending,,,,,,,,,,,,,,,,,False,
387,shanghai,g00132x00144,shanghai_station_4bdfb572e437,2012-09,pending,,,,,,,,,,,,,,,,,False,
388,tianjin,g00134x00088,tianjin_station_00304524a3a2,2012-10,pending,,,,,,,,,,,,,,,,,False,
389,tianjin,g00134x00090,tianjin_station_d0119dad8cba,2012-10,pending,,,,,,,,,,,,,,,,,False,
390,tianjin,g00137x00093,tianjin_station_4654b2426262,2012-10,pending,,,,,,,,,,,,,,,,,False,
391,tianjin,g00138x00095,tianjin_station_30a278acf283,2012-10,pending,,,,,,,,,,,,,,,,,False,
392,tianjin,g00138x00099,tianjin_station_b28bb08b73fe,2012-10,pending,,,,,,,,,,,,,,,,,False,
393,tianjin,g00144x00105,tianjin_station_e039df50915f,2012-10,pending,,,,,,,,,,,,,,,,,False,
394,tianjin,g00147x00107,tianjin_station_763ca263fbb6,2012-10,pending,,,,,,,,,,,,,,,,,False,
395,tianjin,g00149x00107,tianjin_station_b270714aabe2,2012-10,pending,,,,,,,,,,,,,,,,,False,
396,tianjin,g00151x00107,tianjin_station_6d0242c8f078,2012-10,pending,,,,,,,,,,,,,,,,,False,
397,tianjin,g00158x00107,tianjin_station_ec2ef850016b,2012-10,pending,,,,,,,,,,,,,,,,,False,
398,tianjin,g00162x00108,tianjin_station_d10a1da390c9,2012-10,pending,,,,,,,,,,,,,,,,,False,
399,tianjin,g00164x00108,tianjin_station_ded431ab2360,2012-10,pending,,,,,,,,,,,,,,,,,False,
400,tianjin,g00168x00110,tianjin_station_a28b8a21f3a1,2012-10,pending,,,,,,,,,,,,,,,,,False,
401,tianjin,g00171x00111,tianjin_station_16a3c19df341,2012-10,pending,,,,,,,,,,,,,,,,,False,
402,tianjin,g00171x00115,tianjin_station_ddf8b9f31d34,2012-10,pending,,,,,,,,,,,,,,,,,False,
403,beijing,g00109x00171,beijing_station_91df704d68c1,2012-10,pending,,,,,,,,,,,,,,,,,False,
404,tianjin,g00146x00108,tianjin_station_2e97537fa982,2012-10,pending,,,,,,,,,,,,,,,,,False,
405,tianjin,g00150x00091,tianjin_station_c37dc332ba9b,2012-11,pending,,,,,,,,,,,,,,,,,False,
406,hangzhou,g00225x00394,hangzhou_station_5ba9c7952f47,2012-11,pending,,,,,,,,,,,,,,,,,False,
407,hangzhou,g00228x00393,hangzhou_station_df45123d218a,2012-11,pending,,,,,,,,,,,,,,,,,False,
408,hangzhou,g00229x00391,hangzhou_station_578f1ca44081,2012-11,pending,,,,,,,,,,,,,,,,,False,
409,hangzhou,g00232x00391,hangzhou_station_fbdcf67928cb,2012-11,pending,,,,,,,,,,,,,,,,,False,
410,hangzhou,g00234x00391,hangzhou_station_8190b24fd3a8,2012-11,pending,,,,,,,,,,,,,,,,,False,
411,hangzhou,g00239x00387,hangzhou_station_29a8dc0def8f,2012-11,pending,,,,,,,,,,,,,,,,,False,
412,hangzhou,g00240x00386,hangzhou_station_26f88540275a,2012-11,pending,,,,,,,,,,,,,,,,,False,
413,hangzhou,g00242x00381,hangzhou_station_b69ab28b4059,2012-11,pending,,,,,,,,,,,,,,,,,False,
414,hangzhou,g00242x00384,hangzhou_station_f96ec9de1301,2012-11,pending,,,,,,,,,,,,,,,,,False,
415,hangzhou,g00244x00381,hangzhou_station_887e2dc0193d,2012-11,pending,,,,,,,,,,,,,,,,,False,
416,hangzhou,g00246x00380,hangzhou_station_fe9549b6062c,2012-11,pending,,,,,,,,,,,,,,,,,False,
417,hangzhou,g00250x00381,hangzhou_station_e2cdb32f5289,2012-11,pending,,,,,,,,,,,,,,,,,False,
418,hangzhou,g00251x00383,hangzhou_station_dc2315e882f4,2012-11,pending,,,,,,,,,,,,,,,,,False,
419,hangzhou,g00253x00392,hangzhou_station_675e2d4a13da,2012-11,pending,,,,,,,,,,,,,,,,,False,
420,hangzhou,g00254x00396,hangzhou_station_e6899f230941,2012-11,pending,,,,,,,,,,,,,,,,,False,
421,hangzhou,g00255x00398,hangzhou_station_1b1cea9cdec0,2012-11,pending,,,,,,,,,,,,,,,,,False,
422,hangzhou,g00256x00401,hangzhou_station_209c4711bd9e,2012-11,pending,,,,,,,,,,,,,,,,,False,
423,hangzhou,g00256x00403,hangzhou_station_a2ca1b946e32,2012-11,pending,,,,,,,,,,,,,,,,,False,
424,hangzhou,g00256x00410,hangzhou_station_a4f8bc2ad267,2012-11,pending,,,,,,,,,,,,,,,,,False,
425,hangzhou,g00256x00412,hangzhou_station_a0db40fa8af8,2012-11,pending,,,,,,,,,,,,,,,,,False,
426,hangzhou,g00256x00414,hangzhou_station_a5518ca402f4,2012-11,pending,,,,,,,,,,,,,,,,,False,
427,hangzhou,g00256x00417,hangzhou_station_7c5ed57d7b28,2012-11,pending,,,,,,,,,,,,,,,,,False,
428,hangzhou,g00260x00405,hangzhou_station_372d209f5d9c,2012-11,pending,,,,,,,,,,,,,,,,,False,
429,hangzhou,g00264x00404,hangzhou_station_7a6c679a26db,2012-11,pending,,,,,,,,,,,,,,,,,False,
430,hangzhou,g00268x00406,hangzhou_station_2b32d79efd08,2012-11,pending,,,,,,,,,,,,,,,,,False,
431,hangzhou,g00272x00407,hangzhou_station_6aad792ee407,2012-11,pending,,,,,,,,,,,,,,,,,False,
432,hangzhou,g00275x00408,hangzhou_station_21a3d5b1fb9c,2012-11,pending,,,,,,,,,,,,,,,,,False,
433,hangzhou,g00277x00408,hangzhou_station_123c509d59fc,2012-11,pending,,,,,,,,,,,,,,,,,False,
434,changchun,g00182x00235,changchun_station_5b3a5823d470,2012-12,pending,,,,,,,,,,,,,,,,,False,
435,chongqing,g00332x00244,chongqing_station_f2d8b52ccf06,2012-12,pending,,,,,,,,,,,,,,,,,False,
436,chongqing,g00333x00243,chongqing_station_319a80a095ee,2012-12,pending,,,,,,,,,,,,,,,,,False,
437,chongqing,g00335x00243,chongqing_station_e6ddebe2e46c,2012-12,pending,,,,,,,,,,,,,,,,,False,
438,chongqing,g00342x00216,chongqing_station_5e851c63c626,2012-12,pending,,,,,,,,,,,,,,,,,False,
439,chongqing,g00342x00220,chongqing_station_770d257a3ea2,2012-12,pending,,,,,,,,,,,,,,,,,False,
440,chongqing,g00342x00243,chongqing_station_4d8ebe43a457,2012-12,pending,,,,,,,,,,,,,,,,,False,
441,chongqing,g00343x00230,chongqing_station_127e84dec34f,2012-12,pending,,,,,,,,,,,,,,,,,False,
442,chongqing,g00355x00251,chongqing_station_9aaae2b2453d,2012-12,pending,,,,,,,,,,,,,,,,,False,
443,chongqing,g00291x00262,chongqing_station_bfe93991bddb,2012-12,pending,,,,,,,,,,,,,,,,,False,
444,chongqing,g00296x00262,chongqing_station_3a5c17fd2e94,2012-12,pending,,,,,,,,,,,,,,,,,False,
445,chongqing,g00299x00262,chongqing_station_11c2812b64e8,2012-12,pending,,,,,,,,,,,,,,,,,False,
446,chongqing,g00309x00265,chongqing_station_30bdbd0a7925,2012-12,pending,,,,,,,,,,,,,,,,,False,
447,chongqing,g00311x00266,chongqing_station_c48232c6a0d5,2012-12,pending,,,,,,,,,,,,,,,,,False,
448,chongqing,g00314x00267,chongqing_station_fd5bd13b9293,2012-12,pending,,,,,,,,,,,,,,,,,False,
449,chongqing,g00326x00266,chongqing_station_68ae8ba1c559,2012-12,pending,,,,,,,,,,,,,,,,,False,
450,chongqing,g00327x00264,chongqing_station_bbd1bb63056a,2012-12,pending,,,,,,,,,,,,,,,,,False,
451,wuhan,g00134x00154,wuhan_station_f35eb806b211,2012-12,pending,,,,,,,,,,,,,,,,,False,
452,wuhan,g00138x00151,wuhan_station_0647360785ca,2012-12,pending,,,,,,,,,,,,,,,,,False,
453,wuhan,g00140x00147,wuhan_station_79726c27fdae,2012-12,pending,,,,,,,,,,,,,,,,,False,
454,wuhan,g00145x00144,wuhan_station_1dc597a48cf6,2012-12,pending,,,,,,,,,,,,,,,,,False,
455,wuhan,g00152x00134,wuhan_station_073bcae02858,2012-12,pending,,,,,,,,,,,,,,,,,False,
456,wuhan,g00153x00132,wuhan_station_204212a2043c,2012-12,pending,,,,,,,,,,,,,,,,,False,
457,wuhan,g00153x00137,wuhan_station_ed3eac6e6587,2012-12,pending,,,,,,,,,,,,,,,,,False,
458,wuhan,g00159x00131,wuhan_station_695fbab158dd,2012-12,pending,,,,,,,,,,,,,,,,,False,
459,wuhan,g00162x00129,wuhan_station_fa9d715a6a26,2012-12,pending,,,,,,,,,,,,,,,,,False,
460,wuhan,g00167x00128,wuhan_station_9708973b486c,2012-12,pending,,,,,,,,,,,,,,,,,False,
461,beijing,g00106x00175,beijing_station_352a9b3af7ea,2012-12,pending,,,,,,,,,,,,,,,,,False,
462,beijing,g00106x00178,beijing_station_815cb56c84fb,2012-12,pending,,,,,,,,,,,,,,,,,False,
463,beijing,g00106x00197,beijing_station_ef3d38442d41,2012-12,pending,,,,,,,,,,,,,,,,,False,
464,beijing,g00107x00180,beijing_station_7dec237e2c9e,2012-12,pending,,,,,,,,,,,,,,,,,False,
465,beijing,g00107x00191,beijing_station_5751b27d136b,2012-12,pending,,,,,,,,,,,,,,,,,False,
466,beijing,g00108x00198,beijing_station_454c3aa058fa,2012-12,pending,,,,,,,,,,,,,,,,,False,
467,beijing,g00111x00173,beijing_station_6905921bbc31,2012-12,pending,,,,,,,,,,,,,,,,,False,
468,beijing,g00111x00199,beijing_station_0c1ca4a18f32,2012-12,pending,,,,,,,,,,,,,,,,,False,
469,beijing,g00113x00199,beijing_station_9241283fbb07,2012-12,pending,,,,,,,,,,,,,,,,,False,
470,beijing,g00118x00174,beijing_station_270005759c05,2012-12,pending,,,,,,,,,,,,,,,,,False,
471,beijing,g00124x00172,beijing_station_a6cb9048090f,2012-12,pending,,,,,,,,,,,,,,,,,False,
472,beijing,g00124x00176,beijing_station_4f3d810f667e,2012-12,pending,,,,,,,,,,,,,,,,,False,
473,beijing,g00124x00198,beijing_station_c60b9233ceaf,2012-12,pending,,,,,,,,,,,,,,,,,False,
474,beijing,g00124x00200,beijing_station_a16b2eb10ef8,2012-12,pending,,,,,,,,,,,,,,,,,False,
475,beijing,g00124x00202,beijing_station_750f892ad254,2012-12,pending,,,,,,,,,,,,,,,,,False,
476,beijing,g00124x00207,beijing_station_e4e8ebd1756a,2012-12,pending,,,,,,,,,,,,,,,,,False,
